student_id,course_name,course_id,final_result,score,letter_grade
1306,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Withdrawn,76,C
1306,SIGNAL AND IMAGE PROCESSING,CMPE326,Pass,85,B
1306,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Withdrawn,67,D
1306,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Withdrawn,57,F
1306,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Fail,66,D
1306,MACHINE LEARNING,AIEN302,Fail,80,B
1306,ROBOTICS,EELE411,Pass,81,B
1306,PROJECT MANAGEMENT,ENGI401,Withdrawn,66,D
1306,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Withdrawn,74,C
1306,AREA ELECTIVE (ETHICS),INDE335,Pass,76,C
1306,SUMMER TRAINING,AIEN300,Withdrawn,72,C
1306,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Withdrawn,73,C
1306,CAPSTONE PROJECT,ENGI402,Withdrawn,75,C
1306,NATURAL LANGUAGE PROCESSING,AIEN422,Pass,69,D
1306,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Withdrawn,85,B
1306,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Fail,63,D
1306,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Distinction,87,B
1306,0,0,Withdrawn,#N/A,#N/A
1307,READING AND WRITING SKILLS-I,ENGL141,Fail,78,C
1307,GENERAL PHYSICS-I,PHYS101,Fail,70,C
1307,TURKISH,TURK100,Withdrawn,#N/A,Withdrawn
1307,LINEAR ALGEBRA,MATH121,Pass,72,C
1307,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Withdrawn,69,D
1307,CALCULUS-I,MATH101,Withdrawn,79,C
1307,INTRODUCTION TO PROGRAMMING,CMPE111,Withdrawn,70,C
1307,READING AND WRITING SKILLS-II,ENGL142,Pass,72,C
1307,GENERAL PHYSICS-II,PHYS102,Pass,72,C
1307,HISTORY OF CIVILIZATION,HIST100,Withdrawn,71,C
1307,DISCRETE MATHEMATICS,MATH122,Fail,68,D
1307,ALGORITHMS AND PROGRAMMING,CMPE124,Distinction,73,C
1307,CALCULUS-II,MATH102,Pass,67,D
1307,DIGITAL LOGIC DESIGN,CMPE221,Pass,73,C
1307,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Fail,83,B
1307,DIFFERENTIAL EQUATIONS,MATH203,Fail,66,D
1307,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Pass,59,F
1307,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Fail,82,B
1307,VISUAL PROGRAMMING,CMPE214,Fail,60,D
1307,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Withdrawn,67,D
1307,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Distinction,73,C
1307,INTRODUCTION TO DATA SCIENCE,AIEN202,Pass,75,C
1307,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Fail,74,C
1307,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Withdrawn,62,D
1307,OPERATING SYSTEMS,CMPE351,Withdrawn,63,D
1307,SIGNALS & SYSTEMS,EELE321,Pass,84,B
1307,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Withdrawn,80,B
1307,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Pass,76,C
1307,SIGNAL AND IMAGE PROCESSING,CMPE326,Fail,85,B
1307,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Withdrawn,67,D
1307,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Withdrawn,57,F
1307,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Fail,66,D
1307,MACHINE LEARNING,AIEN302,Withdrawn,80,B
1307,ROBOTICS,EELE411,Withdrawn,81,B
1307,PROJECT MANAGEMENT,ENGI401,Withdrawn,66,D
1307,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Pass,74,C
1307,AREA ELECTIVE (ETHICS),INDE335,Pass,76,C
1307,SUMMER TRAINING,AIEN300,Distinction,72,C
1307,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Pass,73,C
1307,CAPSTONE PROJECT,ENGI402,Withdrawn,75,C
1307,NATURAL LANGUAGE PROCESSING,AIEN422,Distinction,69,D
1307,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Withdrawn,85,B
1307,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Pass,63,D
1307,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Pass,87,B
1307,0,0,Fail,#N/A,#N/A
1308,READING AND WRITING SKILLS-I,ENGL141,Pass,78,C
1308,GENERAL PHYSICS-I,PHYS101,Withdrawn,70,C
1308,TURKISH,TURK100,Pass,#N/A,Pass
1308,LINEAR ALGEBRA,MATH121,Pass,72,C
1308,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Fail,69,D
1308,CALCULUS-I,MATH101,Pass,79,C
1308,INTRODUCTION TO PROGRAMMING,CMPE111,Fail,70,C
1308,READING AND WRITING SKILLS-II,ENGL142,Pass,72,C
1308,GENERAL PHYSICS-II,PHYS102,Withdrawn,72,C
1308,HISTORY OF CIVILIZATION,HIST100,Pass,71,C
1308,DISCRETE MATHEMATICS,MATH122,Fail,68,D
1308,ALGORITHMS AND PROGRAMMING,CMPE124,Fail,73,C
1308,CALCULUS-II,MATH102,Withdrawn,67,D
1308,DIGITAL LOGIC DESIGN,CMPE221,Withdrawn,73,C
1308,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Fail,83,B
1308,DIFFERENTIAL EQUATIONS,MATH203,Withdrawn,66,D
1308,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Distinction,59,F
1308,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Fail,82,B
1308,VISUAL PROGRAMMING,CMPE214,Pass,60,D
1308,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Fail,67,D
1308,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Fail,73,C
1308,INTRODUCTION TO DATA SCIENCE,AIEN202,Pass,75,C
1308,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Fail,74,C
1308,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Withdrawn,62,D
1308,OPERATING SYSTEMS,CMPE351,Pass,63,D
1308,SIGNALS & SYSTEMS,EELE321,Withdrawn,84,B
1308,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Withdrawn,80,B
1308,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Withdrawn,76,C
1308,SIGNAL AND IMAGE PROCESSING,CMPE326,Pass,85,B
1308,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Pass,67,D
1308,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Pass,57,F
1308,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Pass,66,D
1308,MACHINE LEARNING,AIEN302,Fail,80,B
1308,ROBOTICS,EELE411,Pass,81,B
1308,PROJECT MANAGEMENT,ENGI401,Withdrawn,66,D
1308,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Withdrawn,74,C
1308,AREA ELECTIVE (ETHICS),INDE335,Fail,76,C
1308,SUMMER TRAINING,AIEN300,Withdrawn,72,C
1308,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Fail,73,C
1308,CAPSTONE PROJECT,ENGI402,Pass,75,C
1308,NATURAL LANGUAGE PROCESSING,AIEN422,Pass,69,D
1308,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Pass,85,B
1308,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Fail,63,D
1308,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Withdrawn,87,B
1308,0,0,Pass,#N/A,#N/A
1309,READING AND WRITING SKILLS-I,ENGL141,Withdrawn,78,C
1309,GENERAL PHYSICS-I,PHYS101,Withdrawn,70,C
1309,TURKISH,TURK100,Fail,#N/A,Fail
1309,LINEAR ALGEBRA,MATH121,Fail,72,C
1309,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Withdrawn,69,D
1309,CALCULUS-I,MATH101,Fail,79,C
1309,INTRODUCTION TO PROGRAMMING,CMPE111,Pass,70,C
1309,READING AND WRITING SKILLS-II,ENGL142,Pass,72,C
1309,GENERAL PHYSICS-II,PHYS102,Pass,72,C
1309,HISTORY OF CIVILIZATION,HIST100,Pass,71,C
1309,DISCRETE MATHEMATICS,MATH122,Pass,68,D
1309,ALGORITHMS AND PROGRAMMING,CMPE124,Fail,73,C
1309,CALCULUS-II,MATH102,Withdrawn,67,D
1309,DIGITAL LOGIC DESIGN,CMPE221,Withdrawn,73,C
1309,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Pass,83,B
1309,DIFFERENTIAL EQUATIONS,MATH203,Pass,66,D
1309,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Withdrawn,59,F
1309,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Pass,82,B
1309,VISUAL PROGRAMMING,CMPE214,Withdrawn,60,D
1309,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Withdrawn,67,D
1309,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Withdrawn,73,C
1309,INTRODUCTION TO DATA SCIENCE,AIEN202,Fail,75,C
1309,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Pass,74,C
1309,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Withdrawn,62,D
1309,OPERATING SYSTEMS,CMPE351,Pass,63,D
1309,SIGNALS & SYSTEMS,EELE321,Pass,84,B
1309,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Withdrawn,80,B
1309,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Withdrawn,76,C
1309,SIGNAL AND IMAGE PROCESSING,CMPE326,Fail,85,B
1309,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Pass,67,D
1309,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Withdrawn,57,F
1309,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Pass,66,D
1309,MACHINE LEARNING,AIEN302,Pass,80,B
1309,ROBOTICS,EELE411,Pass,81,B
1309,PROJECT MANAGEMENT,ENGI401,Fail,66,D
1309,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Pass,74,C
1309,AREA ELECTIVE (ETHICS),INDE335,Fail,76,C
1309,SUMMER TRAINING,AIEN300,Fail,72,C
1309,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Withdrawn,73,C
1309,CAPSTONE PROJECT,ENGI402,Pass,75,C
1309,NATURAL LANGUAGE PROCESSING,AIEN422,Withdrawn,69,D
1309,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Withdrawn,85,B
1309,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Fail,63,D
1309,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Pass,87,B
1309,0,0,Fail,#N/A,#N/A
1310,READING AND WRITING SKILLS-I,ENGL141,Pass,78,C
1310,GENERAL PHYSICS-I,PHYS101,Withdrawn,70,C
1310,TURKISH,TURK100,Distinction,#N/A,Distinction
1310,LINEAR ALGEBRA,MATH121,Fail,72,C
1310,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Withdrawn,69,D
1310,CALCULUS-I,MATH101,Fail,79,C
1310,INTRODUCTION TO PROGRAMMING,CMPE111,Pass,70,C
1310,READING AND WRITING SKILLS-II,ENGL142,Fail,72,C
1310,GENERAL PHYSICS-II,PHYS102,Pass,72,C
1310,HISTORY OF CIVILIZATION,HIST100,Withdrawn,71,C
1310,DISCRETE MATHEMATICS,MATH122,Fail,68,D
1310,ALGORITHMS AND PROGRAMMING,CMPE124,Fail,73,C
1310,CALCULUS-II,MATH102,Pass,67,D
1310,DIGITAL LOGIC DESIGN,CMPE221,Withdrawn,73,C
1310,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Fail,83,B
1310,DIFFERENTIAL EQUATIONS,MATH203,Fail,66,D
1310,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Pass,59,F
1310,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Pass,82,B
1310,VISUAL PROGRAMMING,CMPE214,Fail,60,D
1310,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Pass,67,D
1310,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Pass,73,C
1310,INTRODUCTION TO DATA SCIENCE,AIEN202,Withdrawn,75,C
1310,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Withdrawn,74,C
1310,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Withdrawn,62,D
1310,OPERATING SYSTEMS,CMPE351,Withdrawn,63,D
1310,SIGNALS & SYSTEMS,EELE321,Pass,84,B
1310,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Withdrawn,80,B
1310,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Fail,76,C
1310,SIGNAL AND IMAGE PROCESSING,CMPE326,Pass,85,B
1310,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Fail,67,D
1310,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Withdrawn,57,F
1310,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Pass,66,D
1310,MACHINE LEARNING,AIEN302,Pass,80,B
1310,ROBOTICS,EELE411,Withdrawn,81,B
1310,PROJECT MANAGEMENT,ENGI401,Pass,66,D
1310,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Pass,74,C
1310,AREA ELECTIVE (ETHICS),INDE335,Fail,76,C
1310,SUMMER TRAINING,AIEN300,Fail,72,C
1310,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Withdrawn,73,C
1310,CAPSTONE PROJECT,ENGI402,Fail,75,C
1310,NATURAL LANGUAGE PROCESSING,AIEN422,Withdrawn,69,D
1310,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Withdrawn,85,B
1310,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Withdrawn,63,D
1310,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Fail,87,B
1310,0,0,Pass,#N/A,#N/A
1311,READING AND WRITING SKILLS-I,ENGL141,Withdrawn,78,C
1311,GENERAL PHYSICS-I,PHYS101,Withdrawn,70,C
1311,TURKISH,TURK100,Pass,#N/A,Pass
1311,LINEAR ALGEBRA,MATH121,Fail,72,C
1311,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Fail,69,D
1311,CALCULUS-I,MATH101,Withdrawn,79,C
1311,INTRODUCTION TO PROGRAMMING,CMPE111,Fail,70,C
1311,READING AND WRITING SKILLS-II,ENGL142,Pass,72,C
1311,GENERAL PHYSICS-II,PHYS102,Pass,72,C
1311,HISTORY OF CIVILIZATION,HIST100,Withdrawn,71,C
1311,DISCRETE MATHEMATICS,MATH122,Pass,68,D
1311,ALGORITHMS AND PROGRAMMING,CMPE124,Fail,73,C
1311,CALCULUS-II,MATH102,Withdrawn,67,D
1311,DIGITAL LOGIC DESIGN,CMPE221,Fail,73,C
1311,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Withdrawn,83,B
1311,DIFFERENTIAL EQUATIONS,MATH203,Fail,66,D
1311,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Withdrawn,59,F
1311,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Fail,82,B
1311,VISUAL PROGRAMMING,CMPE214,Withdrawn,60,D
1311,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Pass,67,D
1311,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Pass,73,C
1311,INTRODUCTION TO DATA SCIENCE,AIEN202,Pass,75,C
1311,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Pass,74,C
1311,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Pass,62,D
1311,OPERATING SYSTEMS,CMPE351,Withdrawn,63,D
1311,SIGNALS & SYSTEMS,EELE321,Withdrawn,84,B
1311,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Fail,80,B
1311,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Withdrawn,76,C
1311,SIGNAL AND IMAGE PROCESSING,CMPE326,Fail,85,B
1311,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Withdrawn,67,D
1311,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Withdrawn,57,F
1311,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Fail,66,D
1311,MACHINE LEARNING,AIEN302,Pass,80,B
1311,ROBOTICS,EELE411,Withdrawn,81,B
1311,PROJECT MANAGEMENT,ENGI401,Pass,66,D
1311,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Pass,74,C
1311,AREA ELECTIVE (ETHICS),INDE335,Pass,76,C
1311,SUMMER TRAINING,AIEN300,Pass,72,C
1311,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Pass,73,C
1311,CAPSTONE PROJECT,ENGI402,Pass,75,C
1311,NATURAL LANGUAGE PROCESSING,AIEN422,Pass,69,D
1311,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Pass,85,B
1311,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Fail,63,D
1311,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Withdrawn,87,B
1311,0,0,Withdrawn,#N/A,#N/A
1312,READING AND WRITING SKILLS-I,ENGL141,Pass,78,C
1312,GENERAL PHYSICS-I,PHYS101,Pass,70,C
1312,TURKISH,TURK100,Withdrawn,#N/A,Withdrawn
1312,LINEAR ALGEBRA,MATH121,Withdrawn,72,C
1312,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Withdrawn,69,D
1312,CALCULUS-I,MATH101,Fail,79,C
1312,INTRODUCTION TO PROGRAMMING,CMPE111,Fail,70,C
1312,READING AND WRITING SKILLS-II,ENGL142,Withdrawn,72,C
1312,GENERAL PHYSICS-II,PHYS102,Pass,72,C
1312,HISTORY OF CIVILIZATION,HIST100,Pass,71,C
1312,DISCRETE MATHEMATICS,MATH122,Withdrawn,68,D
1312,ALGORITHMS AND PROGRAMMING,CMPE124,Fail,73,C
1312,CALCULUS-II,MATH102,Pass,67,D
1312,DIGITAL LOGIC DESIGN,CMPE221,Pass,73,C
1312,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Pass,83,B
1312,DIFFERENTIAL EQUATIONS,MATH203,Fail,66,D
1312,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Fail,59,F
1312,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Fail,82,B
1312,VISUAL PROGRAMMING,CMPE214,Pass,60,D
1312,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Pass,67,D
1312,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Pass,73,C
1312,INTRODUCTION TO DATA SCIENCE,AIEN202,Pass,75,C
1312,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Pass,74,C
1312,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Pass,62,D
1312,OPERATING SYSTEMS,CMPE351,Withdrawn,63,D
1312,SIGNALS & SYSTEMS,EELE321,Fail,84,B
1312,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Withdrawn,80,B
1312,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Fail,76,C
1312,SIGNAL AND IMAGE PROCESSING,CMPE326,Pass,85,B
1312,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Withdrawn,67,D
1312,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Withdrawn,57,F
1312,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Pass,66,D
1312,MACHINE LEARNING,AIEN302,Pass,80,B
1312,ROBOTICS,EELE411,Pass,81,B
1312,PROJECT MANAGEMENT,ENGI401,Fail,66,D
1312,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Distinction,74,C
1312,AREA ELECTIVE (ETHICS),INDE335,Fail,76,C
1312,SUMMER TRAINING,AIEN300,Withdrawn,72,C
1312,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Withdrawn,73,C
1312,CAPSTONE PROJECT,ENGI402,Pass,75,C
1312,NATURAL LANGUAGE PROCESSING,AIEN422,Pass,69,D
1312,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Pass,85,B
1312,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Withdrawn,63,D
1312,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Withdrawn,87,B
1312,0,0,Pass,#N/A,#N/A
1313,READING AND WRITING SKILLS-I,ENGL141,Withdrawn,78,C
1313,GENERAL PHYSICS-I,PHYS101,Pass,70,C
1313,TURKISH,TURK100,Distinction,#N/A,Distinction
1313,LINEAR ALGEBRA,MATH121,Fail,72,C
1313,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Pass,69,D
1313,CALCULUS-I,MATH101,Pass,79,C
1313,INTRODUCTION TO PROGRAMMING,CMPE111,Pass,70,C
1313,READING AND WRITING SKILLS-II,ENGL142,Pass,72,C
1313,GENERAL PHYSICS-II,PHYS102,Pass,72,C
1313,HISTORY OF CIVILIZATION,HIST100,Pass,71,C
1313,DISCRETE MATHEMATICS,MATH122,Pass,68,D
1313,ALGORITHMS AND PROGRAMMING,CMPE124,Withdrawn,73,C
1313,CALCULUS-II,MATH102,Withdrawn,67,D
1313,DIGITAL LOGIC DESIGN,CMPE221,Withdrawn,73,C
1313,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Withdrawn,83,B
1313,DIFFERENTIAL EQUATIONS,MATH203,Fail,66,D
1313,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Fail,59,F
1313,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Fail,82,B
1313,VISUAL PROGRAMMING,CMPE214,Pass,60,D
1313,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Withdrawn,67,D
1313,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Withdrawn,73,C
1313,INTRODUCTION TO DATA SCIENCE,AIEN202,Fail,75,C
1313,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Fail,74,C
1313,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Fail,62,D
1313,OPERATING SYSTEMS,CMPE351,Withdrawn,63,D
1313,SIGNALS & SYSTEMS,EELE321,Fail,84,B
1313,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Pass,80,B
1313,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Fail,76,C
1313,SIGNAL AND IMAGE PROCESSING,CMPE326,Fail,85,B
1313,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Withdrawn,67,D
1313,FREE ELECTIVE (PHYSIOLOGICAL SIGNALS AND INSTRUMENTATION),BIME302,Fail,57,F
1313,AREA ELECTIVE (OBJECT ORIENTED PROGRAMMING),CMPE313,Pass,66,D
1313,MACHINE LEARNING,AIEN302,Withdrawn,80,B
1313,ROBOTICS,EELE411,Fail,81,B
1313,PROJECT MANAGEMENT,ENGI401,Distinction,66,D
1313,FUNDAMENTALS OF NEURAL NETWORKS,AIEN421,Fail,74,C
1313,AREA ELECTIVE (ETHICS),INDE335,Withdrawn,76,C
1313,SUMMER TRAINING,AIEN300,Pass,72,C
1313,UNIVERSITY ELECTIVE (JOURNALISM CASE STUDIES),JOUR450,Withdrawn,73,C
1313,CAPSTONE PROJECT,ENGI402,Withdrawn,75,C
1313,NATURAL LANGUAGE PROCESSING,AIEN422,Pass,69,D
1313,AREA ELECTIVE (BIOINFORMATICS),BIOE305,Withdrawn,85,B
1313,AREA ELECTIVE (INTRODUCTION TO HUMAN-COMPUTER INTERACTION),ISYE427,Fail,63,D
1313,UNIVERSITY ELECTIVE (FILM ANALYSIS),RTVC342,Distinction,87,B
1313,0,0,Pass,#N/A,#N/A
1314,READING AND WRITING SKILLS-I,ENGL141,Distinction,78,C
1314,GENERAL PHYSICS-I,PHYS101,Pass,70,C
1314,TURKISH,TURK100,Fail,#N/A,Fail
1314,LINEAR ALGEBRA,MATH121,Withdrawn,72,C
1314,INTRODUCTION TO ARTIFICIAL INTELIGENCE ENGINEERING,AIEN100,Pass,69,D
1314,CALCULUS-I,MATH101,Withdrawn,79,C
1314,INTRODUCTION TO PROGRAMMING,CMPE111,Fail,70,C
1314,READING AND WRITING SKILLS-II,ENGL142,Distinction,72,C
1314,GENERAL PHYSICS-II,PHYS102,Pass,72,C
1314,HISTORY OF CIVILIZATION,HIST100,Pass,71,C
1314,DISCRETE MATHEMATICS,MATH122,Pass,68,D
1314,ALGORITHMS AND PROGRAMMING,CMPE124,Pass,73,C
1314,CALCULUS-II,MATH102,Pass,67,D
1314,DIGITAL LOGIC DESIGN,CMPE221,Fail,73,C
1314,INTRODUCTION TO PROBABILITY AND STATISTICS,MATH205,Pass,83,B
1314,DIFFERENTIAL EQUATIONS,MATH203,Withdrawn,66,D
1314,PRINCIPLES OF ARTIFICIAL INTELLIGENCE,AIEN201,Fail,59,F
1314,UNIVERSITY ELECTIVE (INTRODUCTION TO COMPUTING),CMPE101,Withdrawn,82,B
1314,VISUAL PROGRAMMING,CMPE214,Fail,60,D
1314,FREE ELECTIVE (DATA STRUCTURES AND DATA ORGANIZATION),CMPE242,Fail,67,D
1314,FREE ELECTIVE (ENGINEERING ECONOMY),INDE232,Withdrawn,73,C
1314,INTRODUCTION TO DATA SCIENCE,AIEN202,Fail,75,C
1314,MATHEMATICAL METHODS FOR ENGINEERS,MATH202,Withdrawn,74,C
1314,DATABASE MANAGEMENT SYSTEMS AND PROGRAMMING-I,CMPE343,Pass,62,D
1314,OPERATING SYSTEMS,CMPE351,Withdrawn,63,D
1314,SIGNALS & SYSTEMS,EELE321,Pass,84,B
1314,PROGRAMMING FOR ARTIFICIAL INTELLIGENCE,AIEN301,Withdrawn,80,B
1314,AREA ELECTIVE (INDUSTRIAL AUTOMATION ),ENGI415,Withdrawn,76,C
1314,SIGNAL AND IMAGE PROCESSING,CMPE326,Fail,85,B
1314,FUNDAMENTALS OF COMPUTER NETWORKS,CMPE332,Withdrawn,67,D
